CTE, steer_value
-1.606,0.280086
-1.6022,0.279424
-1.5983,0.278744
-1.5942,0.278028
-1.5901,0.277313
-1.5859,0.276581
-1.5773,0.275081
-1.5729,0.274314
-1.5685,0.273546
-1.564,0.272762
-1.5594,0.271959
-1.5547,0.27114
-1.55,0.27032
-1.5404,0.268646
-1.5355,0.267791
-1.5305,0.266919
-1.5255,0.266047
-1.5204,0.265158
-1.5152,0.264251
-1.5048,0.262437
-1.4994,0.261495
-1.494,0.260554
-1.4885,0.259594
-1.483,0.258635
-1.4774,0.257659
-1.4718,0.256682
-1.4602,0.254659
-1.4544,0.253647
-1.4485,0.252618
-1.4425,0.251572
-1.4365,0.250526
-1.4303,0.249444
-1.4242,0.24838
-1.4116,0.246183
-1.4052,0.245067
-1.3987,0.243933
-1.3922,0.2428
-1.3856,0.241649
-1.379,0.240498
-1.3654,0.238126
-1.3585,0.236922
-1.3515,0.235702
-1.3445,0.234481
-1.3374,0.233243
-1.3302,0.231987
-1.3156,0.229441
-1.3081,0.228133
-1.3006,0.226825
-1.293,0.225499
-1.2853,0.224156
-1.2776,0.222813
-1.2619,0.220075
-1.2539,0.21868
-1.2458,0.217268
-1.2377,0.215855
-1.2294,0.214407
-1.2211,0.21296
-1.2127,0.211495
-1.1955,0.208495
-1.1868,0.206978
-1.178,0.205443
-1.1691,0.203891
-1.1601,0.202321
-1.151,0.200734
-1.1324,0.197491
-1.123,0.195851
-1.1134,0.194177
-1.1038,0.192503
-1.094,0.190794
-1.0841,0.189067
-1.064,0.185562
-1.0537,0.183765
-1.0433,0.181952
-1.0328,0.18012
-1.0222,0.178272
-1.0114,0.176388
-0.9895,0.172569
-0.9784,0.170633
-0.9671,0.168662
-0.9557,0.166674
-0.9441,0.164651
-0.9324,0.162611
-0.9205,0.160535
-0.8963,0.156315
-0.884,0.15417
-0.8715,0.15199
-0.8589,0.149792
-0.8461,0.14756
-0.8332,0.14531
-0.8201,0.143025
-0.7934,0.138369
-0.7798,0.135997
-0.766,0.13359
-0.7521,0.131166
-0.7379,0.12869
-0.7236,0.126196
-0.7092,0.123684
-0.6797,0.11854
-0.6646,0.115906
-0.6494,0.113255
-0.6339,0.110552
-0.6183,0.107832
-0.6024,0.105059
-0.5864,0.102268
-0.5537,0.0965653
-0.537,0.0936528
-0.5199,0.0906706
-0.5022,0.0875837
-0.4838,0.0843747
-0.4648,0.0810611
-0.4261,0.0743118
-0.4072,0.0710157
-0.3893,0.0678939
-0.3735,0.0651384
-0.3608,0.0629235
-0.3527,0.0615109
-0.3508,0.0611795
-0.3712,0.0647373
-0.3952,0.0689229
-0.4285,0.0747304
-0.4713,0.0821947
-0.5226,0.0911414
-0.5818,0.101466
0.6483,-0.113064
0.7104,-0.123894
0.683,-0.119115
0.6572,-0.114616
0.6329,-0.110378
0.6104,-0.106454
0.5898,-0.102861
0.5713,-0.0996347
0.5414,-0.0944202
0.5303,-0.0924843
0.522,-0.0910368
0.5167,-0.0901125
0.5144,-0.0897114
0.5151,-0.0898334
0.5256,-0.0916646
0.5352,-0.0933389
0.5473,-0.0954491
0.562,-0.0980128
0.5788,-0.100943
0.5977,-0.104239
0.6183,-0.107832
0.6642,-0.115836
0.6889,-0.120144
0.7149,-0.124679
0.7408,-0.129196
0.768,-0.133939
0.7962,-0.138857
0.8241,-0.143723
0.8816,-0.153751
0.9108,-0.158844
0.9401,-0.163953
0.9695,-0.169081
0.9989,-0.174208
1.0283,-0.179336
1.0577,-0.184463
1.0869,-0.189555
1.1158,-0.194596
1.1733,-0.204624
1.2017,-0.209576
1.2296,-0.214442
1.2573,-0.219273
1.2847,-0.224052
1.3118,-0.228778
1.3643,-0.237934
1.39,-0.242416
1.4152,-0.246811
1.4399,-0.251119
1.4642,-0.255356
1.4879,-0.25949
1.511,-0.263518
1.5557,-0.271314
1.5773,-0.275081
1.5984,-0.278761
1.6189,-0.282336
1.6389,-0.285824
1.6775,-0.292556
1.6955,-0.295695
1.7127,-0.298695
1.7438,-0.304119
1.758,-0.306595
1.7712,-0.308897
1.7833,-0.311008
1.7948,-0.313013
1.8056,-0.314897
1.8253,-0.318332
1.8342,-0.319884
1.8426,-0.321349
1.8504,-0.32271
1.8577,-0.323983
1.8645,-0.325169
1.8708,-0.326268
1.8767,-0.327296
1.8872,-0.329128
1.8918,-0.32993
1.8961,-0.33068
1.9,-0.33136
1.9039,-0.33204
1.9077,-0.332703
1.9113,-0.333331
1.9149,-0.333959
1.9218,-0.335162
1.925,-0.33572
1.9282,-0.336278
1.9313,-0.336819
1.9343,-0.337342
1.9372,-0.337848
1.94,-0.338336
1.9454,-0.339278
1.948,-0.339731
1.9504,-0.34015
1.9528,-0.340568
1.9551,-0.340969
1.9573,-0.341353
1.9594,-0.341719
1.9615,-0.342086
1.9653,-0.342748
1.9671,-0.343062
1.9688,-0.343359
1.9705,-0.343655
1.972,-0.343917
1.9735,-0.344178
1.975,-0.34444
1.9763,-0.344667
1.9788,-0.345103
1.9799,-0.345295
1.981,-0.345486
1.982,-0.345661
1.9829,-0.345818
1.9838,-0.345975
1.9846,-0.346114
1.9854,-0.346254
1.9866,-0.346463
1.9872,-0.346568
1.9877,-0.346655
1.9881,-0.346725
1.9885,-0.346794
1.9891,-0.346899
1.9893,-0.346934
1.9894,-0.346951
1.9895,-0.346969
1.9895,-0.346969
1.9895,-0.346969
1.9894,-0.346951
1.9892,-0.346916
1.989,-0.346882
1.9887,-0.346829
1.9881,-0.346725
1.9877,-0.346655
1.9872,-0.346568
1.9867,-0.34648
1.9862,-0.346393
1.9857,-0.346306
1.9851,-0.346201
1.9837,-0.345957
1.983,-0.345835
1.9822,-0.345696
1.9814,-0.345556
1.9806,-0.345417
1.9797,-0.34526
1.9788,-0.345103
1.9769,-0.344771
1.9759,-0.344597
1.9749,-0.344423
1.9738,-0.344231
1.9727,-0.344039
1.9716,-0.343847
1.9705,-0.343655
1.9681,-0.343237
1.9668,-0.34301
1.9656,-0.342801
1.9643,-0.342574
1.9629,-0.34233
1.9616,-0.342103
1.9603,-0.341876
1.9589,-0.341632
1.956,-0.341126
1.9546,-0.340882
1.9531,-0.340621
1.9516,-0.340359
1.9501,-0.340097
1.9486,-0.339836
1.947,-0.339557
1.9438,-0.338999
1.9422,-0.33872
1.9406,-0.338441
1.9389,-0.338144
1.9373,-0.337865
1.9356,-0.337569
1.9339,-0.337272
1.9322,-0.336976
1.9287,-0.336365
1.9269,-0.336051
1.9252,-0.335755
1.9234,-0.335441
1.9216,-0.335127
1.9198,-0.334813
1.9179,-0.334482
1.9161,-0.334168
1.9124,-0.333523
1.9105,-0.333191
1.9086,-0.33286
1.9067,-0.332528
1.9048,-0.332197
1.9029,-0.331866
1.9009,-0.331517
1.899,-0.331186
1.8971,-0.330854
1.8932,-0.330174
1.8912,-0.329825
1.8892,-0.329476
1.8872,-0.329128
1.8852,-0.328779
1.8832,-0.32843
1.8812,-0.328081
1.8792,-0.327732
1.8752,-0.327035
1.8732,-0.326686
1.8713,-0.326355
1.8693,-0.326006
